"64",0,1,3,2,3,5,3,4,5,6,3,4,2,4,5,4,4,2,4,4,5,0.362638204682153,0.817274295000825,0.262247301077005,0.389777329491917,0.136434306062292,0.695535404540133,0.650089574300218,0.868206200783607,0.698237661973108,0.622265629786998,0.426919040915091,0.528525157494005,0.471335673327558,0.793905944686849,0.931109960302711,0.421737627228722,0.311788890077732,0.989467181849759,0.452923336836975,0.729573001924437,5.72439188292726,4.49306394680567,3.22334731513489,6.78033307353216,2.93034640698026,6.80279808030656,4.77412885300264,4.6635959528001,4.99928001063818,4.17513109569042,6.79603153877827,4.22317308063674,4.66083932525868,5.3709979697456,3.62860651980379,4.72498329804278,4.80194060727597,4.03451345758186,5.05093366476772,7.26293358129061,28.1048698053904,24.4670640637834,23.4199682394647,27.7827953298701,22.9986213187739,27.5830438066469,26.1278013700385,29.0016168404093,26.0170732058626,20.9758600573413,26.9396535877899,26.089458003736,23.6302502945807,26.818064922357,17.9427794346484,25.76867590896,22.2352908422638,22.1268088204233,21.9144505953186,31.0525393058242,2,5,3,4,6,5,3,8,3,3,6,5,7,5,5,2,6,2,4,6
"65",0,0,8,5,2,5,6,6,6,5,6,6,4,8,6,3,3,2,4,8,6,0.813605461819097,0.625438727536239,0.608632294822019,0.97361453572521,0.77001381885726,0.818746899177786,0.320229413674679,0.904349238607101,0.814638623958454,0.560484652877785,0.108835947287735,0.616856717728078,0.127424082392827,0.479144058162347,0.976981770787388,0.151339843238238,0.605664848731831,0.372068499117158,0.826881845009047,0.353466751156375,5.14777853392534,6.94708290011223,4.07690011024172,7.46545371328886,3.11259755532656,4.61641250113299,5.97636354939919,1.95569077192715,4.54734796052051,3.05917720448972,6.25765786942066,8.00315000207724,5.96245986801895,7.0010820358285,1.55817787632726,5.88406099377469,4.90451515717834,6.56438002605317,5.40658924510198,2.51057527457695,26.1952848809125,21.4545640337048,23.8562671684422,23.8895296807648,23.5706795734786,33.6530189782691,28.0487454763175,27.7473353513051,27.1265338075567,19.5494010118666,27.8726639439019,28.4323485081304,20.9892424370939,23.6814288687931,20.7678644077065,15.7200663803269,27.1133721167285,29.5193655144556,27.7906767171309,27.1687356752566,5,3,6,2,6,8,6,6,6,5,5,4,6,6,6,5,2,5,5,2
"66",1,3,4,4,6,2,6,3,4,4,5,3,2,6,1,7,2,3,1,1,5,0.744918074801099,0.295706808702089,0.760219621476717,0.773915610017721,0.858359704159666,0.305153389950283,0.957644714976195,0.823344731794205,0.290114921818022,0.440495757772587,0.715137662685011,0.620915589386132,0.42398984770989,0.427219887035899,0.797672265004367,0.536827851678245,0.874908424688037,0.734070381268393,0.750533480658196,0.503260046287905,4.34607342237442,3.67475569022298,6.21805673918981,3.05938621763008,3.07353008790808,2.75822558023408,5.69777991206364,5.2778059137065,3.82262522352669,2.69843263367222,1.56154735243515,5.56773510196809,4.56864945730366,4.29544761148884,7.3410248932525,2.96770805462027,5.14507878307361,5.56053212779799,5.29295388397211,4.07315125200749,16.5855066169804,19.9461255064955,24.9741762891616,29.8562994257698,28.5637177690675,25.2267905569143,22.9031968252498,25.193853944585,29.1621242140729,27.38843494313,25.9415182268275,18.1082261566085,27.4332401531918,25.6460575092877,24.1261568714854,22.2729163033733,30.1346872353756,24.6164572018789,29.8210320986348,24.2144907881971,4,3,4,7,2,2,6,4,5,4,4,4,1,3,7,2,3,4,5,6
"67",0,3,3,5,4,0,3,4,6,2,4,5,5,5,3,5,3,4,5,3,2,0.84644599200692,0.759673513525631,0.721148463222198,0.442282566253562,0.104904594433028,0.117019435269758,0.603381117244717,0.979193973497022,0.812005196479149,0.762799751330167,0.580650881482288,0.596529828705825,0.510794615512714,0.205073333282489,0.530196178269107,0.581062957106624,0.543600519981701,0.155258274106309,0.188164772135206,0.771688085307833,7.18708527811246,6.44748688214403,5.81588339069332,5.0739686362956,6.74409789544571,4.31471753752149,6.12577244856076,4.63041202527611,3.71246620796303,6.54734864073652,4.31901306652784,4.11838442811218,4.77129683801296,5.49592064942624,5.1719722497949,5.53274005115219,4.65965823561494,5.58195931222909,5.04169246309916,4.16622477866543,30.8237370672724,19.1217188295894,24.1348775763795,23.1139970028383,22.6132866282753,18.8697277387681,17.7905475779056,22.1636000224879,29.458900652715,28.9794201206203,35.7820553442851,26.3282066130762,26.2567634559449,24.9553056058097,27.375494743547,27.8516015633771,28.4073843063928,26.5809401618002,26.9901010700069,25.0201947359272,2,3,3,4,5,5,7,3,3,7,4,5,3,5,3,6,1,5,6,4
"68",1,5,4,5,1,2,3,1,8,5,6,4,4,6,4,4,3,2,5,4,4,0.208178751559462,0.416817976036109,0.411346782152541,0.18934220074676,0.716965039726347,0.400983871270437,0.371062767421827,0.367942851462867,0.59614146849839,0.936933326034341,0.459300514310598,0.606094083148055,0.953719502857421,0.246366661700886,0.695400799459312,0.426938082708512,0.21607777596917,0.656024802383035,0.780286455699243,0.407235123456921,3.85268453330053,4.47157534878348,4.58251483320131,4.3929847979276,6.11233105582183,2.9176700028886,5.45836016477128,4.51933774385606,5.37735941125845,3.01347559299282,2.27023033541295,4.48386480950247,5.78641133825832,5.91819069745349,5.39379316225679,1.46721048861517,5.77002303034075,2.9969458842536,4.31666196283349,2.98340047448369,21.3546010841887,26.5676537061284,19.9123079447689,24.7824105703585,20.3549453308253,21.932650203106,23.739310754828,26.3875645406276,10.1150570243907,20.54511555236,23.848699566696,20.8040151412103,18.8768432396468,17.5614907494112,21.5034207532752,24.3871365812532,23.797358612707,23.6796829852799,31.5793879325981,16.4098033505052,5,5,3,3,7,2,3,5,1,5,4,6,5,6,6,6,4,4,5,2
"69",0,3,4,4,4,1,2,4,5,5,7,5,2,2,5,4,3,6,5,8,3,0.892460542172194,0.735012447121553,0.470450094204862,0.352715393551625,0.465042858964298,0.808808894937392,0.242520424162503,0.743874494091142,0.646676636405755,0.253856372511946,0.191277369316667,0.453127786417026,0.659830027497374,0.17384758932516,0.570128771699965,0.628873962017242,0.370633635993581,0.529088323113974,0.264471004249062,0.248471741371322,8.22393174203444,4.93857090593213,4.33335047687125,5.88472140317543,4.99412453473743,4.96507047727549,6.05532757890659,5.08090926007716,7.44896024277008,6.25784614403711,3.93008442026761,4.18054256273224,4.13637978051579,4.31998230243846,5.11506199189956,7.05248992847673,3.25545497470216,5.07057197384627,5.06231920929064,3.62164944050975,30.9318053703534,24.1879085607463,24.3209690525859,18.5678884161668,22.2547176106045,27.8652763021295,26.6957626969593,25.9015338818002,25.5354904733439,22.2867118207556,23.6440329245155,22.9937039501458,26.2022300930935,28.7109004838665,19.9448214535955,28.9320963310058,18.0192143636225,34.303273167136,26.4385524498251,26.1507916077067,7,3,3,5,4,3,2,2,4,3,4,4,6,4,5,5,3,4,4,4
"70",1,3,2,5,4,4,4,5,2,4,2,3,0,3,5,3,2,4,3,5,7,0.296466171394568,0.689644290332217,0.905372633673251,0.525454303391743,0.601218104660511,0.213891113863792,0.67797441206174,0.548716618153267,0.678202188108116,0.593288299278356,0.885852539006155,0.663842313569039,0.152144964712206,0.471704729194753,0.544602777024265,0.674639028052334,0.968914396674372,0.196027449870016,0.734817206780426,0.287875559085514,5.48388455131985,6.62742204171167,7.22145384116275,7.89266822935745,5.54340583954811,5.24168019769043,1.48255170825862,2.3019963069672,5.32392936714095,6.3062091855216,5.55931158475698,4.27032043095208,6.89611874266461,4.99617535174079,4.48062093575864,2.23852130434826,6.70890310496564,3.24300340745267,2.84175010980735,6.75949461967858,22.6123593054216,24.4897297942308,28.8092992442289,19.9755660489625,30.3205265004322,29.9685488960718,30.7659604416768,19.0885719290846,22.901435027106,18.8711136609224,32.659251103477,25.2484078379209,25.0264286042492,18.1147633326118,25.3483871307189,25.6427840200357,29.1215513529126,15.2357474217379,27.7752684165221,28.3711618507489,2,4,7,5,2,5,4,5,3,7,3,5,3,5,4,5,4,5,7,5
"71",0,3,7,6,4,2,6,2,2,4,6,3,1,5,3,3,4,4,1,6,1,0.793839699171949,0.133813872681931,0.125861100566108,0.389169718653429,0.933641432169825,0.594682488988619,0.490326143507846,0.885331175730098,0.833133530283812,0.101981670439709,0.229604161959141,0.547172542805783,0.916541605147067,0.440124923756812,0.432081818336155,0.864706888715737,0.680137339893263,0.886553697742056,0.276050995772239,0.52843033913523,8.95773427272228,1.68512952428934,6.01929737103272,3.60344310433468,4.09101095659828,6.66202683764316,6.75687683695198,4.99750305277341,4.84405655454692,5.77120177068905,4.61511566486554,7.41059148314675,3.71332304602741,5.45881555834735,8.34079811033259,5.06968793298997,3.18415564274856,3.7134497009136,4.82191295730327,3.90883933509729,20.9190304551667,26.4576851437605,28.5511198635521,31.139050444831,21.2883404176618,22.7875671670799,23.5817117822071,26.6618252138288,27.1132403854666,33.227910066665,30.7991138195678,23.4739419895355,24.1442466155852,34.144725515801,20.7486744271905,19.7579607564356,18.8653353533503,21.858009456437,27.3581378064597,19.549349562445,8,2,6,3,5,5,6,7,5,4,9,5,3,5,5,7,6,3,6,5
"72",0,6,3,5,7,1,3,7,7,1,1,8,6,6,5,4,6,1,3,4,5,0.906015327977948,0.146002802283037,0.149419728734065,0.942391118425876,0.506125773410313,0.435504140362609,0.324116045502014,0.678898650426418,0.349662844163831,0.261461062044837,0.536035488694906,0.521524304507766,0.758613376824651,0.289250724823214,0.502275573424995,0.783098903223872,0.474524906412698,0.404257815594319,0.36163882529363,0.104407407636754,4.20469600067716,5.86987782698293,5.03793803064165,6.87877299806474,5.94424865317689,4.5147964696633,4.69142739790966,5.0606493651678,5.48031199484488,4.85459994884179,5.37445907879426,7.10288692276659,6.34581356232996,4.04421323359005,3.67244835683623,5.25449276333524,4.43179934655101,6.26414923707912,6.25890934721825,5.95198278629324,25.6237505276441,26.2467911410911,24.1918982286021,23.5931570096086,26.0798169558114,23.7348294865018,21.335853433455,34.3935075385214,19.8074770028758,26.6998638145069,23.8452971715665,29.7394913957393,23.0607319947664,25.6041616755833,25.2517638094228,25.7870998339197,28.1929258709794,26.5895348747155,30.1758635711191,24.2150966695063,2,7,4,3,5,5,5,3,7,3,4,4,6,6,6,6,5,7,5,5
"73",0,5,1,6,0,3,2,3,5,7,3,1,4,2,4,4,2,1,1,5,5,0.782717725029215,0.954800417642109,0.852083288508002,0.46755564276129,0.120566387877334,0.493674605954438,0.173745955317281,0.75453944343375,0.614444576187525,0.766871448617894,0.527401102972217,0.125061269607395,0.470293357691262,0.984556176674087,0.668844153934624,0.660648789594416,0.106650553364307,0.230192766853143,0.868909033436794,0.374651476163417,4.58271131268122,5.9553018314479,4.73291558927155,4.67313746177599,7.87248227060599,4.11730016008006,7.99706781044945,3.95067151338256,7.14573593828284,5.68314795556025,6.84728769788664,4.58779772655301,5.01954619707106,4.08582931677923,2.95880290260788,5.62958457515307,3.81615309886332,6.56974423362467,1.35158630086696,3.24760081827091,31.668968335279,32.8629208839762,20.3479549695298,30.301732453369,28.8996012106082,27.6119752397248,21.8788227311351,22.4252296011116,31.4184353561798,26.0657388459346,23.5236063659584,28.3066086564642,24.4043839871787,18.1605772707083,22.5214002737212,19.8157753731129,25.2105792511225,26.9943079019018,22.4507165626125,23.8716440968774,2,6,7,4,5,6,3,3,5,3,6,5,4,6,6,4,3,5,2,8
"74",1,1,4,1,4,1,5,2,1,2,6,7,3,5,1,7,6,6,5,5,3,0.195736895708833,0.841840777618345,0.965718089330476,0.370914374385029,0.200156833066139,0.114442449968774,0.62137686528964,0.513590122861788,0.381156907654367,0.774567057678942,0.233795639239252,0.369139147803653,0.278475577514619,0.110828982668463,0.60324099950958,0.288102325766813,0.613623540480621,0.409411394551862,0.29172731010709,0.235319504698273,6.45983450386194,7.06036203870678,7.4385098436683,4.83467961911257,3.99143577756142,5.0598736206703,4.48852162654153,3.41327589156845,5.25630248007212,7.21933997518167,7.17807930016386,5.48947807698054,7.0560518246789,5.14643926395605,3.30496208494571,6.08415600255199,5.44474364643127,7.13040733342627,6.16808260405564,1.38637118306263,25.4796083199913,21.5388305767276,23.5668391178795,27.5794761218587,30.7582076312607,29.2148770256595,30.1763098742913,25.047974548373,23.112221905352,26.0049001482557,11.2839972650073,26.6277168604275,23.0985934757056,27.592227823065,28.7817364850672,24.6624467725155,24.4741160248982,31.846205416864,29.98031880373,26.0302910209738,4,4,6,5,5,3,5,6,6,4,2,5,4,3,3,4,2,3,7,5
"75",0,0,3,4,9,4,4,1,5,3,3,3,2,9,7,2,2,6,6,7,5,0.150431758237537,0.68250770022627,0.435726675419137,0.748814019684214,0.286849285329226,0.154380021842662,0.727990701459348,0.108609562304337,0.582572589088231,0.287943368277047,0.772429875391535,0.630375482607633,0.776251688615885,0.948559338678606,0.562166953634005,0.794114118411671,0.985679795828182,0.475647861636244,0.70946593815228,0.344824949470349,7.05953993678949,4.22771890453365,6.65489724441969,4.13849913843202,8.99468234560507,6.06989946030277,4.55704151535719,4.50561600576664,5.30197241221715,4.25055644874079,7.39980605265665,4.29307876096103,1.80159064732492,3.17433391328705,2.84793549160362,4.06540855087694,7.72112734125604,7.19432574690251,2.67696882287958,7.38476785942821,24.6852823394431,25.5434537781523,28.2102269599382,30.3348301239788,26.1650580878397,20.8859892940448,28.2727240983007,32.317739180954,23.678330693534,25.4490233076927,20.804087188577,25.1174694828613,13.3570585152739,24.0941991457496,22.9093070330744,24.7970997893602,31.3549533078788,21.4319368515428,21.8931775991905,25.3224558871139,1,2,8,3,2,5,3,3,7,5,5,5,5,4,3,6,2,6,4,4
"76",0,3,6,5,5,7,1,3,4,3,4,4,4,1,2,2,4,6,2,4,3,0.479632202531211,0.202306668576784,0.277968856352381,0.668302400074899,0.349576580645517,0.776665714173578,0.780483311521821,0.699246599765029,0.920529095567763,0.289649263848551,0.230074886647053,0.616523286998272,0.970239221805241,0.529541340707801,0.247585522148293,0.677691073275637,0.689260046121199,0.938511027682107,0.402257546395995,0.325912371149752,2.96835940805516,6.02591948136521,4.71894294812458,3.89147711406152,5.01665301067009,3.34093412641577,3.00101153872147,3.50399115876389,6.04567114375979,2.71302730574744,5.39799912778095,3.86270859689206,3.27572203484778,6.15865010528626,2.69789908457552,7.52044299468823,7.2132724197456,3.83102702649783,7.75468431668912,6.37175119790091,23.4338977473308,23.3908392273824,19.9413877899404,27.6293606137464,30.5716516841108,26.257173957104,30.9245514246295,27.2159092000354,30.8218240952416,29.6094482130819,34.8452549823727,18.7528293529809,14.8138273389146,19.9476299956098,21.8103918943602,31.789945357607,26.9733930813838,26.9040679318392,30.5938761479715,21.9280021130931,5,4,4,3,7,4,3,4,2,3,4,1,4,5,3,5,4,3,6,5
"77",1,7,2,1,5,2,3,4,5,8,4,5,3,4,3,4,3,3,1,1,5,0.782947558970191,0.680849854038097,0.817661842287052,0.246159516612533,0.363069875375368,0.949624665393494,0.365950930300169,0.598888074378483,0.34066404097015,0.626928045812529,0.329034994635731,0.118756110155955,0.850362410983071,0.896814700257964,0.962813611582387,0.802966079604812,0.177835063168313,0.626503229518421,0.692271519261412,0.285280776550062,4.46979185960675,3.37484970722925,3.09614441095738,4.60478971227102,4.65834895324065,2.11241354493845,7.50029883734746,3.04266807321606,5.78336330251365,1.10576886471464,3.68719696623603,7.85011110036871,6.80472610035104,2.31446753010161,3.52487065397739,0.294073379378371,7.41765059771238,5.93293828308227,3.10836967396636,5.3262745427581,31.1375216402755,31.1601735960755,21.4278232600463,25.430361060685,23.5232931287324,28.8918475968023,26.8708882388739,21.336384725146,21.6670839997827,27.9793802039568,29.3705938295053,26.4192799428031,15.476536033614,23.1620359291833,22.8406874394953,22.9086240761643,22.9462136998899,25.5525649636342,24.7875208174038,19.4332955748238,7,5,4,4,2,6,5,4,5,5,5,5,4,5,5,5,6,5,2,6
"78",0,0,3,3,4,5,4,3,3,1,2,9,2,5,4,5,8,3,3,5,5,0.720899482220411,0.396676400101278,0.644148275936022,0.730667936957907,0.275819540547673,0.35267552705016,0.189774044468068,0.658018577329349,0.897657228747848,0.218422743859701,0.734490650964435,0.877983478503302,0.280443584122695,0.835724054670427,0.257592975513544,0.684215160510503,0.306002076168079,0.176309622013941,0.425336972742807,0.162718069707043,5.6094205690218,4.37354455097503,4.33627301647379,4.97775627846534,2.67572224174563,4.91506438042389,3.55073794901196,4.78654735385425,7.15236375835721,4.12399508892596,5.35262640813881,3.43184865955634,7.37114082339465,5.69386126342319,4.27656495481257,7.255633097547,6.91913977534527,5.96668849064891,4.45297287072745,3.45797188242714,25.3217112843207,17.5614359995015,29.7262521687178,21.1079000456063,27.5739507567549,15.3671769847593,28.1038673972506,20.4365947996421,22.066548901873,25.4060243598669,23.4099131635519,26.4400293924874,23.8230138875225,27.0699468975719,24.0954900957486,26.0662211989352,23.2930525230244,22.3355062926389,23.6377096529861,27.0888356221407,2,8,5,3,3,5,4,2,4,5,1,5,5,4,8,6,7,5,6,5
"79",0,3,5,6,3,3,4,5,4,2,5,6,3,5,2,8,1,4,3,4,4,0.404121640413068,0.7818179026898,0.561818251258228,0.436204738363158,0.529126869007014,0.274861340809148,0.824821445958223,0.899767751239706,0.708394301196095,0.8303839889355,0.646690857450012,0.78503899905365,0.864180710492656,0.494012294625863,0.170290086355526,0.33027174515184,0.156070306135807,0.589769283973146,0.735330848859157,0.423234833513852,5.94824851930625,6.27099380789388,5.87629258394742,7.24932626085969,5.14279215486677,4.51322266983617,4.86051371630351,4.21851677265682,3.88004509181824,7.11339771875499,5.38582178506607,4.79998709626287,4.78636594589176,2.26430406680695,3.08260124228081,5.53692643800696,7.68715668141236,4.19195956585662,3.10017055651151,5.37332635085209,24.6739286908915,26.0649579972569,16.8995227781371,21.9090107559572,21.9252954667061,19.1235073687342,19.1317439831405,20.3237690318222,28.8277205705087,20.7792081572932,25.3742246349269,15.8136941496962,34.7305092519868,30.2969636636424,24.9158155661192,25.3364712668098,26.9197919670115,25.4033545064218,29.0740526088626,21.7180988752478,3,3,5,5,5,2,3,3,2,4,8,4,7,4,6,3,4,4,5,5
"80",1,4,3,3,3,4,4,3,2,5,5,2,2,3,5,4,4,4,3,3,2,0.857197789018974,0.362004584716633,0.830191680747084,0.873065709897783,0.544828299768269,0.320096054810565,0.720103045513388,0.2971582591068,0.478561515260953,0.434548732489347,0.824666766095907,0.213124687895179,0.739771454888396,0.465228976269718,0.757829118394293,0.908474247818813,0.951739583420567,0.738846160534304,0.365363957465161,0.716684836996719,3.47928667754858,5.67488419617599,6.00300257140418,1.66263226976034,4.60605961428644,6.72859199350171,3.07718407996256,5.0033033588606,5.03964201563108,4.98736892654223,3.39818388386329,5.91300666766509,5.43151738555154,5.48690967243162,5.86010884659685,3.2355517665878,2.82691283757794,5.76680738578217,2.85421894736985,3.62173885064002,24.6759469992575,26.3509621195289,29.0286814284332,26.7303747908009,25.9657868850875,18.2773593965709,19.2722481693931,31.8760023395136,23.5998822077887,21.346688413762,22.4373660129271,31.9095163239604,29.3330142296874,23.3521135059046,22.2071998304515,22.7114587209203,24.8481094283152,23.8129138734311,21.3324352178799,30.4142826846708,4,5,7,6,6,4,6,3,6,4,3,4,8,7,4,5,4,6,4,5
"81",1,5,4,4,4,5,3,4,4,3,4,6,2,5,2,6,6,3,1,5,2,0.102683987324126,0.206682672754396,0.287392477912363,0.800587762051728,0.755841295614373,0.34172821305925,0.793566360373516,0.462298886012286,0.805319809969515,0.405464204135351,0.431311379359104,0.250647381898016,0.904834659907501,0.406575459551532,0.31247826031642,0.527637853685301,0.67613199504558,0.394077010666952,0.59423769074725,0.131840983987786,3.19033140786495,7.48893266765746,4.66938383526181,3.8269398397031,5.75851184119675,6.99794686782259,2.59755619291386,4.47444704164018,5.17677703787243,6.78211255804624,2.8069808389514,9.38402897831587,5.50359850621141,4.54153616502605,5.25317247708708,5.70838465298269,6.35505832917857,5.98780487945426,4.21544063999702,5.75301311347024,23.9042829542611,34.1884608407173,19.7680264272657,31.5940849079374,29.7766743019264,23.0284622875973,24.2802555331794,22.0793401837137,28.3185681127318,34.7806516677439,23.9691811145786,30.1286088012876,28.4473632395479,20.451138072741,21.844147921563,20.6958596676576,26.639480395138,19.4176531462242,22.0625520589398,25.86100985262,1,4,6,4,5,2,7,6,3,1,6,4,5,5,5,5,5,3,8,4
"82",1,5,5,5,8,3,2,3,5,4,2,4,0,7,3,5,8,3,5,5,5,0.425186326818075,0.942622992647812,0.137006216335576,0.621406005085446,0.773110923911445,0.232969162161462,0.267472222314682,0.225860312085133,0.282377947852947,0.589648919415195,0.44532563038636,0.671961197005585,0.115611447864212,0.916106531084515,0.410675512310117,0.954006725968793,0.912616769131273,0.186404813469853,0.353973965086043,0.303480000451673,2.63482143641673,4.78177763248849,4.0734830549552,5.73576337622704,7.52099187604987,2.64771253352275,2.06399759273553,7.79539612812942,5.83042785264243,3.59892509673899,5.75226495527062,2.77253880796372,3.62157555661638,6.67251307040853,5.09499538650405,6.17849141221772,5.06755100635833,3.13430036079404,4.81120203810643,3.99422194200766,25.1230651316132,25.2182752903462,23.5025309541415,18.5988613816518,20.4609267461634,25.4589042465304,27.3917456829226,21.6611421412187,22.2921690235989,34.6082779560343,33.1861860036826,29.1849223884858,23.8328520768908,29.3324133444393,22.7033679914144,22.9622639819039,14.9461023278244,20.8537489105423,22.5811767093551,20.9518326260232,2,3,5,4,4,3,6,4,2,5,6,4,3,6,5,4,5,4,3,5
"83",1,7,1,4,8,4,3,4,3,1,5,3,3,3,5,2,4,6,2,4,1,0.204398404154927,0.742826599904802,0.714040201441385,0.98025462099351,0.288396913865581,0.759183435800951,0.924080889024772,0.526557847764343,0.432757708546706,0.706463544531725,0.528699630112387,0.834366099114995,0.77882488056086,0.115405734661035,0.491737854229286,0.844276929034386,0.615206645370927,0.364513550912961,0.152885723465588,0.421094014113769,2.85989294123529,7.6467925739032,5.31066162595324,4.3549722200505,7.77904571147475,7.50902145412724,5.95353020503706,5.12201403248056,6.46385159528329,6.84032508009173,4.70130327481608,5.29441303302109,5.52519071781672,5.49215071081402,2.43521409498088,3.89214788947682,5.62086248165095,3.96079083619271,2.52776332649109,6.45447351029697,23.8555085905788,27.1633241140122,22.0822665226212,28.5965764634313,33.4734874281762,21.0209930231674,26.6737922408078,31.7307674738759,15.49576468234,25.3931861679299,25.0374724197804,27.8037129664431,18.5722639922087,20.4679120213384,23.9365548060221,27.5201239032524,25.3063566895721,24.3312377091874,23.9876259643535,20.958107145661,5,4,8,3,3,4,5,6,5,2,4,5,9,4,5,6,2,5,3,4
"84",1,5,1,5,4,2,5,1,2,11,5,4,5,6,3,1,6,5,1,3,4,0.828356690262444,0.739200750216842,0.416572773884982,0.935902371609118,0.21603907631943,0.875388070372865,0.365952175687999,0.671419686006848,0.917740223172586,0.544934552900959,0.225276186235715,0.194658751238603,0.159240808463655,0.640500123237725,0.112617155273911,0.5093064495828,0.935782090353314,0.53279417228885,0.33117429636186,0.44805328917224,4.75743700019059,4.44266367398617,5.66474337652772,2.89813594555265,5.14651198334088,2.60344441838081,7.64178781622793,2.56278258788356,5.35808771090097,8.14798785181908,4.71052411750492,7.60205228004974,5.50268188194813,3.48714687153543,6.73365449933021,7.193422300763,2.60876235040673,3.52643669751339,3.02773859217289,5.43956854600875,23.0335432810798,30.3548602028041,23.5653417491976,28.7612219999761,28.6388729715679,26.0469182185031,28.6168301481204,23.310799817439,20.6043071881603,26.683797775707,24.1466135445725,28.0237781866298,22.2117703757002,23.9155308727539,26.785029438086,31.2990371191312,21.4667323559078,26.4203908782996,28.5988854530627,28.391187244482,0,5,4,4,1,3,0,2,7,2,7,5,6,4,6,4,4,4,5,4
"85",1,2,2,6,5,2,3,3,6,3,4,3,1,2,2,3,1,2,3,3,6,0.927985539603978,0.883444754250813,0.328662024396472,0.305958046216983,0.140607643781696,0.600346113319974,0.330856949784793,0.144623723623808,0.47554968010867,0.34849104590714,0.423260392975062,0.212153305902611,0.628632652272936,0.848464987818152,0.328231881945394,0.955077163125388,0.78489891074365,0.231220160422381,0.485234011074062,0.407270123828202,6.86761224623722,6.62051129340656,6.01247812455416,5.20548076800057,1.95079300579412,9.60462852727289,5.68660065759953,5.82404288922696,4.21060123459486,4.75900597556521,5.64083166815021,7.11033964930139,4.23808316764666,3.32019006961579,6.92335300827151,4.38379543137415,4.65141444220775,2.2092701433704,4.60884819977921,5.94061596562205,33.2406288856498,27.1879597108999,25.8628014543184,21.3959468726735,24.485544885478,24.9745827632624,23.2177683698813,17.7294591358138,27.18760489724,26.0738213470301,24.6813655734442,30.9273824928283,30.2880169497954,25.3721134786119,21.831521682688,20.5657890504971,41.400423228344,25.9526926686773,27.0344549818322,23.545144318636,3,3,2,5,2,3,1,5,5,2,7,5,2,2,3,5,6,6,5,5
"86",0,4,6,4,1,6,1,7,2,6,1,2,1,4,4,3,7,2,5,4,2,0.928197874706238,0.200346080625895,0.710162718966603,0.505481278577354,0.960841473436449,0.779776911796071,0.139468323830515,0.824593738708645,0.988603559059557,0.698770750130061,0.84081053602742,0.324800344877876,0.446168532699812,0.600702383343596,0.502839709660038,0.278348659439944,0.934799908299465,0.177363339061849,0.978336269096471,0.92226787642343,3.8540452690869,3.86907114722392,4.25862794958554,4.34866921380552,5.72094798757969,6.93308822291864,6.6153129248968,3.51808612683114,8.6604977744801,5.25518494174493,4.14257922568956,3.66794593773775,4.33776551130761,3.50958709963964,4.69660391446208,4.84031659623154,4.50434050046625,4.70200414024255,3.69750187323312,5.48878917645618,30.8742409113635,27.9464115313138,16.532848559811,27.6997876427606,21.7525668652434,25.760423007808,31.9388117795571,24.9012805813398,26.8715256091249,21.5202236882449,21.6146848559628,24.9994364158917,26.0561281239464,32.1359227462455,20.0331996481671,19.978200793825,20.5698792200227,32.6617423661149,27.3164208265795,23.0474686786512,7,4,5,5,6,8,8,2,2,7,3,2,3,2,7,6,3,7,3,4
"87",1,5,2,2,4,4,2,5,5,2,9,2,3,2,1,6,4,3,7,3,3,0.627992850956507,0.570628141965717,0.915083361472934,0.828703816735651,0.345166089378763,0.732025369699113,0.492776011181995,0.488253064295277,0.623918052425142,0.894624749168288,0.210955396567006,0.255874082734808,0.722005555704236,0.638023870333564,0.774091715938412,0.748891179230995,0.23739147300832,0.91845897275256,0.510963574647903,0.138263810623903,5.68684881391547,4.45961733157981,1.88417421949158,5.10452093096156,6.12184256500025,3.40171662883428,7.64048131290484,4.13307150176051,4.83720253860032,4.86664840799307,4.33081115682947,6.65786578861642,5.73045231326859,5.728052412547,5.76750869830365,4.00261009056935,5.345100946286,5.57834057395663,6.11425012914563,4.94332719061208,26.3659823037548,30.2575085294811,27.5921786483366,23.9720755294362,27.4625081775289,22.7240743961137,26.1921200772963,29.3205107802821,24.6993951726427,12.1507141299114,23.1493388838599,29.5569512348368,15.0420471280285,24.1589839888263,30.8029999861593,22.7874570539804,23.78494033845,19.1425683021759,21.5041742026854,18.4004661891326,2,3,1,4,8,3,3,2,2,2,7,5,4,3,4,5,4,3,7,4
